timestamp,frame_id,current_count,avg_count,low_stock_alert,fps,event_type
2026-03-01T18:02:36.089229,0,1,1.0,0,1.15,alert_change
2026-03-01T18:02:37.162101,13,4,3.1,0,11.57,periodic
2026-03-01T18:02:38.201753,27,3,3.7,0,13.45,periodic
2026-03-01T18:02:39.218901,41,3,3.7,0,13.92,periodic
2026-03-01T18:02:40.230559,55,3,3.4,0,15.4,periodic
2026-03-01T18:02:41.289645,69,4,3.6,0,12.12,periodic
2026-03-01T18:02:42.320822,83,4,3.6,0,11.75,periodic
2026-03-01T18:02:43.364009,97,4,4.0,0,13.77,periodic
2026-03-01T18:02:44.443389,111,4,4.0,0,11.52,periodic
2026-03-01T18:02:45.498358,125,3,3.0,0,14.35,periodic
2026-03-01T18:02:46.555678,139,3,3.0,0,13.95,periodic
2026-03-01T18:02:47.571214,153,3,3.0,0,15.16,periodic
2026-03-01T18:02:48.600443,167,3,3.0,0,14.58,periodic
2026-03-01T18:02:49.672364,181,4,4.0,0,10.21,periodic
2026-03-01T18:02:50.699080,193,4,4.0,0,12.12,periodic
2026-03-01T18:02:51.712498,204,4,4.0,0,12.67,periodic
2026-03-01T18:02:52.731117,218,3,3.3,0,13.8,periodic
2026-03-01T18:02:53.777983,232,2,2.1,0,13.64,periodic
2026-03-01T18:02:54.303756,239,3,2.4,1,14.41,alert_change
2026-03-01T18:02:54.616258,243,4,3.1,0,14.14,alert_change
2026-03-01T18:02:55.670939,257,3,3.2,0,13.77,periodic
2026-03-01T18:02:56.722175,271,4,3.5,0,13.35,periodic
2026-03-01T18:02:57.772880,285,2,3.8,0,13.79,periodic
2026-03-01T18:02:58.826371,299,2,2.0,0,13.59,periodic
2026-03-01T18:02:59.855691,312,4,3.6,0,10.79,periodic
2026-03-01T18:03:00.915426,325,3,3.0,0,12.82,periodic
2026-03-01T18:03:01.969927,339,3,3.0,0,12.92,periodic
2026-03-01T18:03:03.022619,353,4,4.0,0,12.33,periodic
2026-03-01T18:03:04.076000,367,4,4.0,0,13.14,periodic
2026-03-01T18:03:05.146945,381,2,2.3,0,10.13,periodic
2026-03-01T18:03:06.158142,395,2,2.0,0,14.39,periodic
2026-03-01T18:03:06.332611,397,2,2.0,1,12.37,alert_change
2026-03-01T18:03:07.396056,411,3,2.6,1,11.13,periodic
2026-03-01T18:03:07.705452,415,3,3.0,0,13.56,alert_change
2026-03-01T18:03:08.707705,428,2,2.6,0,13.64,periodic
2026-03-01T18:03:09.748017,442,3,2.5,0,13.19,periodic
2026-03-01T18:03:09.825216,443,3,2.6,1,12.96,alert_change
2026-03-01T18:03:09.963208,445,4,3.0,0,14.9,alert_change
2026-03-01T18:03:10.978887,459,4,4.0,0,14.86,periodic
2026-03-01T18:03:12.021163,473,4,4.0,0,13.73,periodic
2026-03-01T18:03:13.045178,487,4,4.0,0,14.12,periodic
2026-03-01T18:03:14.083891,501,4,4.0,0,13.78,periodic
