timestamp,frame_id,current_count,avg_count,low_stock_alert,fps,event_type
2026-03-01T09:57:42.830173,0,4,4.0,0,1.16,alert_change
2026-03-01T09:57:43.940377,8,4,4.0,0,7.99,periodic
2026-03-01T09:57:44.965872,16,4,4.0,0,7.96,periodic
2026-03-01T09:57:46.034474,24,4,4.0,0,7.97,periodic
2026-03-01T09:57:47.110701,32,4,4.0,0,6.97,periodic
2026-03-01T09:57:48.137597,42,4,4.0,0,11.53,periodic
2026-03-01T09:57:49.230635,52,4,4.0,0,6.15,periodic
2026-03-01T09:57:50.238483,61,4,4.0,0,11.53,periodic
2026-03-01T09:57:51.255353,75,4,4.0,0,12.27,periodic
2026-03-01T09:57:52.291372,89,4,4.0,0,13.18,periodic
2026-03-01T09:57:53.348640,103,4,4.0,0,11.97,periodic
2026-03-01T09:57:54.413038,117,4,4.0,0,14.09,periodic
2026-03-01T09:57:55.463131,131,4,4.0,0,13.84,periodic
2026-03-01T09:57:56.506041,145,4,4.0,0,13.58,periodic
2026-03-01T09:57:57.550728,159,4,4.0,0,14.4,periodic
2026-03-01T09:57:58.551653,171,4,4.0,0,10.37,periodic
2026-03-01T09:57:59.606325,185,4,4.0,0,14.7,periodic
2026-03-01T09:58:00.662992,199,4,4.0,0,11.42,periodic
2026-03-01T09:58:01.705331,213,4,4.0,0,13.06,periodic
2026-03-01T09:58:02.716639,226,4,4.0,0,14.61,periodic
2026-03-01T09:58:03.759080,240,3,3.3,0,14.1,periodic
2026-03-01T09:58:04.818648,254,3,3.0,0,12.8,periodic
2026-03-01T09:58:05.830053,267,3,3.0,0,12.23,periodic
2026-03-01T09:58:06.843338,280,3,3.0,0,14.16,periodic
2026-03-01T09:58:07.887169,294,3,3.0,0,12.08,periodic
2026-03-01T09:58:08.947391,308,3,3.0,0,12.05,periodic
2026-03-01T09:58:10.031244,322,3,3.0,0,11.61,periodic
2026-03-01T09:58:11.072258,336,3,3.0,0,12.82,periodic
2026-03-01T09:58:12.131050,350,3,3.0,0,13.48,periodic
2026-03-01T09:58:13.202143,364,3,3.0,0,13.18,periodic
2026-03-01T09:58:14.215559,377,4,3.4,0,12.32,periodic
2026-03-01T09:58:15.259501,390,4,4.0,0,14.47,periodic
2026-03-01T09:58:16.273055,404,4,4.0,0,14.95,periodic
2026-03-01T09:58:17.313904,418,4,4.0,0,13.84,periodic
2026-03-01T09:58:18.359465,432,4,4.0,0,14.86,periodic
2026-03-01T09:58:19.381475,446,2,2.4,0,12.36,periodic
2026-03-01T09:58:20.430553,460,2,2.5,0,14.12,periodic
2026-03-01T09:58:20.677305,463,2,2.3,1,12.86,alert_change
2026-03-01T09:58:21.678714,476,2,2.4,1,13.15,periodic
2026-03-01T09:58:22.736668,490,3,2.5,1,13.94,periodic
2026-03-01T09:58:23.490247,499,3,3.0,0,12.58,alert_change
2026-03-01T09:58:24.510599,512,3,3.0,0,12.46,periodic
2026-03-01T09:58:25.548044,526,4,4.0,0,13.59,periodic
2026-03-01T09:58:26.612159,540,4,4.0,0,14.48,periodic
2026-03-01T09:58:27.665747,554,4,4.0,0,12.08,periodic
2026-03-01T09:58:28.719350,568,4,3.8,0,13.02,periodic
2026-03-01T09:58:29.753265,582,3,3.7,0,14.34,periodic
2026-03-01T09:58:30.777153,596,3,3.0,0,15.14,periodic
2026-03-01T09:58:31.783645,609,3,3.0,0,13.78,periodic
2026-03-01T09:58:32.822006,623,3,3.0,0,13.62,periodic
2026-03-01T09:58:33.882959,637,3,3.0,0,12.47,periodic
2026-03-01T09:58:34.946239,651,3,3.0,0,13.78,periodic
2026-03-01T09:58:36.000531,665,4,4.0,0,13.29,periodic
2026-03-01T09:58:37.064709,678,4,4.0,0,10.57,periodic
2026-03-01T09:58:38.087409,690,4,4.0,0,10.97,periodic
